show_id,name_th,name_en,show_type_name,start_date,end_date,year,duration,summary
20240400003,วันบอกลา,"Goodbye, My Love",ละครพูด,2024-04-03,2024-04-03,2024.0,,"ละครเวทีวันบอกลา Goodbye, My Love
Senior Project นักศึกษาวิชาโทศิลปะการละครเวที
คณะศิลปศาสตร์ มหาวิทยาลัยมหิดล

🎬 บทละครโดย นิกร แซ่ตั้ง และ จตุรชัย ศรีจันทร์วันเพ็ญ
📍กำกับการแสดงโดย
อุชุกร เกาะสมุทร
อารียา จิตต์อารีย์
ลลิตภัทร บำรุงกาญจน์

📝เรื่องราวความสัมพันธ์ของผู้คนหลากเส้นเรื่อง
ที่วันบอกลาของพวกเขามาถึงอย่างไม่ทันตั้งตัว
พวกเขาต้องกลั่นกล่าวคำบอกลาต่อใครสักคนใน
ชีวิตออกมาอย่างไร และตะกอนของความรู้สึกที่
หลงเหลืออยู่ในความสัมพันธ์ของพวกเขาหลัง
จากบอกลากันจะมีอยู่มากน้อยเพียงใด
เพราะการพบกันครั้งนี้อาจเป็นครั้งสุดท้าย..

🎥ทำการแสดงในวันพุธที่ 3 เมษายน 2567
เริ่มการแสดงเวลา 14.00 น.

📌สถานที่ ณ ห้อง 129 อาคารสิริวิทยา
คณะศิลปศาสตร์ มหาวิทยาลัยมหิดล

เปิดจองบัตรแล้ววันนี้ ‼️
บัตรราคาใบละ 79.- ทุกที่นั่ง
บัตรมีจำนวนจำกัด

สอบถามรายละเอียดเพิ่มเติมโทร
06-6154-1549 (คุณดาว)"
20240300049,นอนไม่หลับ Insomnia (Female Version),,บทพูดเดี่ยว,2024-03-21,2024-03-24,2024.0,,"""เพราะการนอนทำให้เราฝันร้าย เพราะเวลานอนเราไม่รู้หรอกว่าตัวเองอยู่ที่ไหน คุณหลับอยู่อย่างนั้นโดยไม่รู้เลยว่ารอบ ๆ ตัวเกิดอะไรขึ้นบ้าง ฉะนั้นระวัง อย่านอน อย่าหลับตา ""

เรื่องย่อ : พบกับเรื่องราวชีวิตชวนปวดหัวของสาวพนักงานออฟฟิศอย่าง ""ดารัณ"" ที่พยายามทำทุกวิถีทางไม่ให้ตัวเองนอนหลับ ทำไมเธอถึงไม่ยอมนอน มันมีอะไรมากกว่านั้น?

ร่วมหาคำตอบได้ใน ""นอนไม่หลับ Insomnia""

จานิตา รุ่งเรือง (นิต้า) หัวข้อวิจัยการสร้างสรรค์การแสดงเดี่ยวจากบทละคอนเรื่อง นอนไม่หลับ (Insomnia)

กำกับการแสดงโดย
-กวิน พิชิตกุล

ผู้ช่วยกำกับการแสดง
-พริมรติ เภตรากาศ

ดัดแปลงบทละคอน
-บุณยาพร แสนสุรินทร์
-สิริโชค ใจเติบ"
20240400010,ยะลา ดินแดนมหัศจรรย์ เดอะมิวสิคัล,,มิวสิคัล,2024-04-27,2024-04-27,2024.0,,"เทศบาลนครยะลา ขอเชิญทุกท่านร่วมรับชม
คอนเสิร์ตออร์เคสตราเทศบาลนครยะลาสุดยิ่งใหญ่
ในรูปแบบของละครเวที..ครั้งแรกใจกลางเมืองยะลา
.
🌟ยะลา ดินแดนมหัศจรรย์ เดอะมิวสิคัล🌟
ร่วมรับชมรับฟังความยิ่งใหญ่..ที่จะทำให้คุณ ""รักยะลา"" หมดหัวใจ
นำแสดงโดย ""เดว์"" ธนาวุฒิ ศรีวัฒนะ ผู้ก่อตั้งวงประสานเสียงทับทิมสยาม/นักแสดงจากละครเรื่อง โหมโรง และ “ใบตอง“ สิตานัน นันต์ธนะ มิสแกรนด์ยะลา
.
✅เปิดการแสดงวันที่ 27 เมษายน 2567
ณ ห้อง Auditorium ชั้น 1 อาคารศูนย์เยาวชน เทศบาลนครยะลา
เปิดแสดง 2 รอบ รอบที่ 1 เวลา 13.30 น. // รอบที่ 2 เวลา 19.00 น.
.
🎯ติดต่อขอรับบัตรได้ตั้งแต่วันที่ 17-26 เมษายน 2567
ณ ห้อง Exhibition ชั้น 3 อาคารศูนย์เยาวชน เทศบาลนครยะลา

สอบถามรายละเอียดเพิ่มเติม โทร.083-158-7963"
20240600013,Crimes of the Heart,,ละครพูด,2024-06-13,2024-06-15,2024.0,135.0,"ขอเชิญชมผลงานศิลปะการแสดงนิพนธ์ ลำดับที่ 9 (ผลงานลำดับที่ 9 ของเทศกาล BU PLAYFEST 2024)
ละครเวทีเรื่อง “ Crimes of the Heart ”

เปิดทำการแสดง 3 รอบ ณ Black Box Theatre โรงละครคือปัญญาของประชาชน มหาวิทยาลัยกรุงเทพ
📍วันพฤหัสบดี 13 มิถุนายน 2567 เวลา 17:00 น.
📍วันศุกร์ 14 มิถุนายน 2567 เวลา 17:00 น. (Post - Show Discussion)
📍วันเสาร์ 15 มิถุนายน 2567 เวลา 14:00 น.

**ละครมีความยาว 2 ชั่วโมง 15 นาที (มีพักองก์)**

🎟️ สำหรับผู้ที่จองบัตรเข้าชม สามารถรับบัตรก่อนการแสดงเริ่ม 1 ชั่วโมง หากมีรอบการแสดงที่เต็มแล้วผู้ชมสามารถลงชื่อ waiting list ก่อนการแสดงเริ่ม 20 นาที ของทุกรอบการแสดง

‼️คำเตือน
การแสดงเรื่องนี้เหมาะสำหรับผู้ชมที่มีอายุ 18 ปีขึ้นไป เป็นการแสดงที่อาจมีเนื้อหาไม่เหมาะสมด้านพฤติกรรม เพศ การใช้ภาษา และมีการสูบบุหรี่ ซึ่งต้องใช้วิจารณญาณในการรับชม ผู้ชมที่มีอายุน้อยกว่า 18 ปี ควรได้รับคำแนะนำจากผู้ใหญ่ จึงไม่ควรรับชมการแสดงเรื่องนี้ตามลำพัง

⛔️กฎการเข้าชมละคร
- กรุณาปิดเสียงเครื่องมือสื่อสารและอุปกรณ์อิเล็กทรอนิกส์ทุกชนิด
-ไม่อนุญาตให้ถ่ายภาพหรือบันทึกวิดีโอ และไลฟ์สื่อสตรีมมิ่งทุกชนิด ยกเว้นผู้ที่ได้รับอนุญาตเท่านั้น
- ไม่อนุญาตให้สูบบุหรี่หรือบุหรี่ไฟฟ้าภายในโรงละคร
- ไม่อนุญาตให้นำอาหารและเครื่องดื่มเข้ามาในโรงละคร
- ไม่อนุญาตให้นำสัตว์เลี้ยงเข้ามาภายในโรงละคร

❗เข้าชมฟรีทุกรอบการแสดง ❗
สำรองบัตรได้ที่ Line : @butheatre

สอบถามรายละเอียดเพิ่มเติม
โทร : 0618178817 (แพรวา)"
20240900022,ฆาตกรรมบนรถด่วนโอเรียนท์เอ็กซ์เพรส,Murder on the Orient Express ,ละครพูด,2024-09-20,2024-09-29,2024.0,,"เทศกาลละครเวที ศิลปะนิพนธ์ ประจำปี 2567 ผลงานของนักศึกษาชั้นปีที่ 4 แขนงวิชาศิลปะการละครและความเป็นผู้ประกอบการสร้างสรรค์ มหาวิทยาลัยราชภัฏสวนสุนันทา 

เกิดเหตุฆาตกรรมขึ้นบนรถไฟสุดหรูหรา Orient Express ที่กำลังมุ่งหน้าสู่ลอนดอนได้เกิดโดยรถไฟขบวนนี้มีนักสืบชาวเบลเยียมมือฉกาจเดินทางไปด้วย ผลงานจากนิยายขายดีของผู้แต่ง อกาธา คริสตี้ เรื่อง “Murder on the Orient Express” ถ่ายทอดเรื่องราวของคนแปลกหน้าทั้งหมดที่ติดอยู่ในรถไฟท่ามกลางความสงสัยของทุกคน โดยคนหนึ่งต้องแข่งกับเวลาเพื่อแก้ปริศนา ก่อนที่ฆาตกรจะเล่นงานอีกครั้ง เพราะ “ถ้ามีการฆาตรกรรม ก็ย่อมต้องมีฆาตรกร"""
20240700016,บุพกาลี,God of Carnage,ละครพูด,2024-07-28,2024-07-28,2024.0,,"การแสดงเรื่อง “บุพกาลี” ละครตลกร้ายจากบทละคร “Le Dieu du carnage” โดย ยัสมินา เรซา ว่าด้วยเรื่องการเจรจาอย่างผู้เจริญระหว่างพ่อแม่เด็กที่ลูกรักของทั้งสองฝ่ายตีกัน แต่ดันมีเรื่องไปไกลเกินเลยจนยากจะเยียวยา เมื่อความไม่พอใจภายในถูกขับออกมาพร้อมด้วยหน้ากากแห่งจริยธรรมที่มุ่งมันเรียกร้องให้ผู้อื่นทำตามบรรทัดฐานที่ตนเองต้องการ

“บุพกาลี” จัดแสดง 2 รอบ
รอบที่ 1 วันอาทิตย์ 28 กรกฎาคม 2567 เวลา14:00 น.
รอบที่ 2 วันอาทิตย์ 28 กรกฎาคม 2567  เวลา18:00 น.
*** ละครเรื่อง “บุพกาลี” เหมาะสำหรับผู้ชมตั้งแต่ 10 ปีขึ้นไป***

ราคาจองที่นั่งราคาเรื่องละ 350 บาท 
ราคาเหมาจ่าย 2 เรื่อง ลดเหลือใบละ 600 บาทเท่านั้น
แต่ละรอบการแสดงมีที่นั่งเพียง 60 ที่เท่านั้น"
20240800019,TO COPY,ทู ก็อปปี้,ละครเชิงโต้ตอบ,2024-08-09,2024-08-11,2024.0,60.0,"การลอกเลียนแบบมักถูกตีตราว่าเป็นสิ่งไม่ดี ซึ่งน่าแปลกใจเพราะจริงๆ แล้ว มนุษย์เป็นสิ่งมีชีวิตทางสังคมที่มีพฤติกรรมการลอกเลียนตั้งแต่วันแรกจนวันสุดท้ายของชีวิต เรามักจะลอกเลียนแบบกันและกันอยู่เสมอ และสิ่งนี้ทำให้มนุษย์สามารถเชื่อมต่อ เรียนรู้และสอนซึ่งกันและกัน จนเกิดเป็นวิวัฒนาการทางสังคม


ด้วยการแสดงที่น่าตื่นตาตื่นใจและความเป็นธรรมชาติ Animal Religion และเด็ก ๆ ที่ร่วมอยู่ในการแสดงจะนำผู้ชมทุกคนไปสู่การแสดงที่ผสมความขี้เล่นและเต็มไปด้วยอารมณ์ ทางเดียวที่จะเข้าถึงการแสดงนี้คือการลอกเลียนแบบเท่านั้น และบางที การลอกเลียนแบบนี้อาจทำให้เกิดอะไรใหม่ๆ ขึ้นมาก็ได้"
20240800026,จดหมายรัก จากเมียเช่า,,ละครพูด,2024-08-23,2024-08-25,2024.0,,"Base Box Theatre ร่วมกับ Part Time Theatre
ขอนำเสนอ ""จดหมายรักจากเมียเช่า""

“จดหมายรัก จากเมียเช่า” บอกเล่าเรื่องราวความรัก ความผูกพัน และความโศกเศร้าของเมียเช่ากับ จอห์น ทหารอเมริกัน ที่ทิ้งพวกเธอกลับไปยังบ้านเกิดของเขา และวันหนึ่งได้มีจดหมายปริศนาที่ส่งจากจอห์นมาถึงเมียเช่าของเขา ...

จัดแสดงที่ Gallary Room TCDC Chiang Mai
23 สิงหาคม 2567 เวลา 19.30 น.
24 สิงหาคม 2567 เวลา 17.30 น.
25 สิงหาคม 2567 เวลา 14.00 น.

รับชมฟรี !! สำรองบัตรได้ทาง inbox : Part Time Theatre

สร้างสรรค์บท และ กำกับการแสดง : พลัฏฐ์ ศิริพัฒนกุลขจร

นักแสดง :
อาตัน อาแว
ศิริลักษณ์ ต่อมหล้า
ราชญา สมบัติแก้ว

นักดนตรี :
นภัส ช้างพลาย
ชิตพล สุวรรณวงค์

ทีมงาน :
ษมาพงศ์ เครืออยู่
รัชชานนท์ จันทนุช
อนพัทย์ จันทร์หาญ
ชญานิตพล เคนทอง
คณิศร จันทร์กระ"
20240400009,‘Venus in Fur’ by David Ives,,ละครพูด,2024-04-19,2024-04-21,2024.0,,"“What? In love with me already?”
“แวนดา จอร์แดน” นักแสดงสาวที่เข้ามาออดิชั่นละครเวทีพร้อมความมั่นใจว่าตัวเอง ‘ทำถึง’ ตัวละครที่เธอถ่ายทอดสู่สายตาราวกับถอดออกมาจากตัวหนังสือประหนึ่งฟ้าประทานที่จะตราตรึงใจผู้กำกับหนุ่มไปตลอดกาล พบกับ ‘เธอ’ คนนี้ได้ใน ‘Venus in Fur’ by David Ives
ทั้งหมด 3 รอบการแสดง
19 เม.ย. 67 19.30 น.
20 เม.ย. 67 19.30 น.
21 เม.ย. 67 14.00 น. (มีเสวนาหลังจบการแสดง)
ณ ศูนย์ศิลปการละครสดใส พันธุมโกมล คณะอักษรศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย
** การแสดงละครเรื่องนี้เป็นส่วนหนึ่งของศิลปนิพนธ์ สาขาการแสดงของนางสาวกรกัญา สุจริยาศัย ในหัวข้อ “การศึกษาแนวทางการแสดงสลับสองบทบาทผ่านตัวละคร Vanda ในเรื่อง Venus in Fur โดย David Ives”
ผู้ชมสามารถสำรองบัตรผ่าน Google form 
ได้ตั้งแต่วันที่ 15 เมษายน 2567 เวลา 18:01 น. เป็นต้นไป

ภาพโดย ปัณณ์ เล้าวัชระ และ โอบนิธิ ซินโซ
#venusinfurth2024
#dramaartschula"
20240700017,Stop calling them dangerous-Love Story Palestine,,อื่นๆ,2024-07-20,2024-07-21,2024.0,,"Stop calling them dangerous- 
 Love Story Palestine เป็นการนำเสนอเรื่องราวที่เกี่ยวกับความโหดร้ายของสงครามและการลดคุณค่าความเป็นมนุษย์ โดยหยิบยกเหตุการณ์ที่เกิดขึ้นในดินเเดนเเถบปาเลสไตน์ กำกับโดย Ryuji Yamaguchi ศิลปิน
นักเต้น และนักการศึกษาในประเทศจอร์แดน ในช่วง 17 ปีที่ผ่านมา ผลงานชิ้นนี้เป็นการผสมผสาน ระหว่าง เทคนิคการฉายภาพวิดีโอ การเต้น ดนตรี และการเล่าเรื่อง เข้าไว้ด้วยกัน โดยสะท้อนเรื่องราวของผู้คนในฉนวนกาซาและปาเลสไตน์ที่ 
โดย Ryuji Yamaguchi 
ที่สัมผัสขณะที่ได้อาศัยอยู่ในประเทศจอร์เเดน
กำกับโดย Ryuji Yamaguchi (Japan/Jordan) แนวคิดโดย Yoshiko Chuma (Japan/USA)
 ผู้ช่วยผู้กำกับโดย : Boonyarith Pankamdech แสดงโดย Chamber of Dance and Dra ma Company: ไอน้ำ เจียมวิทยานุกูล,บุญฤทธิ์ ปานคำเดช,ปัณณิกา เพิ่มเพ็ง, สุทธิพจน์ บุญเลิศ,เกรียงไกร หมวดคำ,ภัครวัฒน์ กระเทศ, ภัณทิพา ขุนทับทิม,
ศุทธินี ประเสริฐกังวาล,พิราวรรณ์ รวีวัชร์ภูวกุล 
,Ryuji Yamaguchi 
ตัดต่อวิดิโอ โดย Yoshiko Chuma, Agnė Auželytė, Majd Maana, Ryuji Yamaguchi
รอบการเเสดง
 20 กรกฎาคม 2024 เวลา 18:00 น.
 21 กรกฎาคม 2024 เวลา 18:00 น.
@UTCC PA STUDIO ตึก 7 ชั้น 11
มหาวิทยาลัยหอการค้าไทย 
ราคา : 150 บาท
ขายเฉพาะบัตร walk in เท่านั้น
รายได้ทั้งหมดจะถูกมอบให้กับ Ummatee Thailand เพื่อสนับสนุนชาวปาเลสไตน์"
20240800004,นิ้วกลมนั่งเล่า #ประภาคารกลางมหาสมุทร,,เดี่ยวไมโครโฟน,2024-08-17,2024-08-18,2024.0,,"ขอเล่าเรื่อง 'ทอล์กโชว์' ครั้งใหม่ ประจำปีนี้เป็นครั้งแรกครับ
#ประภาคารกลางมหาสมุทร #นิ้วกลมนั่งเล่า
---
ใครที่ประทับใจกับครั้งที่แล้ว ครั้งนี้เหมือนได้มาดูหนังภาคต่อ ส่วนใครที่พลาดครั้งที่แล้วไป ไม่อยากให้พลาดครั้งนี้กันนะครับ เราจัดมาให้จองตั๋วกันถึงสามรอบ ในวันที่ 17-18 สิงหาคมนี้ ที่โรงละครเคแบงก์สยามพิฆเนศ ที่เดิมครับผม

🌊🌊 'นิ้วกลมนั่งเล่า' ครั้งนี้จะเล่าอะไรบ้าง?

'ประภาคารกลางมหาสมุทร' จะมาชวนกันหาคำตอบว่า ในโลกที่สับสนอลหม่านไปด้วยคลื่นความเปลี่ยนแปลง ข้อมูลท่วมทะลัก เทคโนโลยีที่ถาโถมไม่หยุดหย่อน ยุคสมัยที่ทำให้เรารู้สึกหลงทางอยู่ตลอดเวลา ฉันยังทำได้ไม่ดีพอ ยังไม่เก่งพอ ยังรู้ไม่มากพอ มีอะไรให้ทำมากมาย สิ่งที่เลือกเป็นช้อยส์ที่ถูกจริงไหม ฯลฯ จะมีบางสิ่งใหม่ที่เป็นเสมือน 'แสงประภาคาร' ที่ยืนยันกับเราว่า ตราบที่เรายังดำเนินไปบนเส้นทางที่มุ่งหน้าหรือเคียงข้างไปสู่สิ่งเหล่านี้ ชีวิตของเราจะมีคุณค่า มีความหมาย และไม่หลงทาง

เมื่อรู้ว่าตัวเองเดินอยู่บนเส้นทางที่ 'คุ้มกับการเกิดมา' มองเห็นความงามของชีวิต สะสมสิ่งดีในทุกวัน เราจะมีชีวิตที่มีพลัง ต่อให้เหนื่อยก็ตอบตัวเองได้ว่าเป็นความเหนื่อยที่มีค่า ทั้งต่อตัวเองและผู้อื่น

'ประภาคาร' ที่ว่าคืออะไรบ้าง ผมจะแบ่งปันประสบการณ์ที่ได้เรียนรู้มาในช่วงเวลากึ่งกลางชีวิตสู่กันฟังครับ

...

🌊🌊 ดูแล้วได้อะไร?

ผมและทีมคาดหวังตั้งใจให้โชว์ครั้งนี้เป็นทอล์กที่เติมพลังใจให้ผู้ชม แบ่งปันแว่นตาให้มองเห็น 'คุณค่า' ของตนเองและวันเวลาในชีวิต ดูเสร็จแล้วอยากให้เดินกลับบ้านด้วยหัวใจที่อิ่มเอม มีแสงสว่างในใจที่เก็บไว้ใช้อีกนานๆ รู้สึกดีกับชีวิต ไม่หวั่นไหวต่อคลื่นความเปลี่ยนแปลงที่โถมใส่ อยู่กับโลกปัจจุบันได้ด้วยจิตใจที่มั่นคงและมีความสุข

ผ่านการออกแบบโชว์ที่ไม่เพียงแค่พูดเล่าเรื่อง แต่ยังเล่าเรื่องผ่านองค์ประกอบศิลป์ทั้งหมด ฉาก แสง สี เสียง และทุกองค์ประกอบจะห่อหุ้มให้คุณได้เข้าไปอยู่ในสองชั่วโมงแห่งศิลปะการเล่าเรื่องที่คิดมาอย่างละเอียด สนุก สวยงาม ตระการใจ คุณไม่เพียงเข้ามา 'ฟัง' แต่ยังซึมซัมผ่านผัสสะทุกอย่างเพื่อให้ช่วงเวลานี้เป็นช่วงเวลาในความทรงจำ ที่สามารถเรียกกลับคืนมาได้อีกครั้งแล้วครั้งเล่า ยิ่งถ้ามาดูกับเพื่อน ครอบครัว คนรัก ก็ยิ่งได้สัมผัสประสบการณ์ประทับใจเพื่อย้อนรำลึกร่วมกันได้"
20240400014,เพทราชามหาบุรุษ,,ละครไซต์-สเปซิฟิค,2024-04-25,2024-04-25,2024.0,,"""เพทราชามหาบุรุษ ธ พิสุทธิเกรียงไกร
ทำนุธำรงไว้ ซึ่งพระพุทธศาสนา""

เพทราชามหาบุรุษ

โครงการนำร่อง การแสดง แสง เสียง ที่ยิ่งใหญ่เพื่อส่งเสริมประวัติศาสตร์
ศิลปวัฒนธรรม สมัยกรุงศรีอยุธยาตอนปลาย ✨

🛕แผ่นดินสมเด็จพระมหาบุรุษ
จากพระราชพงศาวดาร ฉบับพระราชหัตถเลขารับชมในรูปแบบ Dinner Theatre on Historical Landmark บนสถานที่สำคัญทางประวัติศาสตร์

📌 จัดแสดงวันที่ 25 เมษายน 2567 เวลา 18.00 น.
ณ วัดพระยาแมน จังหวัดพระนครศรีอยุธยา

เริ่มลงทะเบียนเวลา 17.30 น.
เปิดเข้าชมฟรีสำหรับประชาชนทั่วไป !"
20240800010,The Choreography,เดอะ โครีโอกราฟี่,การเต้นร่วมสมัย,2024-08-02,2024-08-04,2024.0,,"เดอะ โครีโอกราฟี่ เป็นการแสดงที่จะพาทุกคนไปสำรวจโลกใบนี้ผ่านการเคลื่อนไหว และการสังเกตว่าแต่ละท่าทางส่งผลกับความคิด มุมมอง และความรู้สึกของเราอย่างไร การแสดงแบบอินเตอร์แอคทีฟชิ้นนี้จะออกมาเป็นอย่างไรนั้น ก็ขึ้นอยู่กับการมีส่วนร่วมของผู้ชม

ในการแสดงนี้ ผู้ชมทุกคนจะได้รับหูฟังคู่หนึ่งซึ่งมีเสียงที่จะคอยแนะนำการเคลื่อนไหว การเชื่อมโยงร่างกายของตนเอง และการปฏิสัมพันธ์กับผู้อื่นในพื้นที่ การแสดงชุดนี้ไม่มีนักเต้นหรือผู้แสดง แต่เป็นผู้ชมเองที่จะร่วมกันสร้างสรรค์การแสดงชุดนี้ขึ้นมา"
20240800018,AND THE IDEAS SOAR,…แอนด์ ดิ ไอเดียส์ ซอร์,ฟิสิคัลเธียเตอร์,2024-08-09,2024-08-11,2024.0,35.0,"ในพื้นที่ที่ล้อมรอบด้วยริบบิ้นเรืองแสงและการเคลื่อนไหวเวียนไปเวียนมา นักแสดงได้สร้างโลกแห่งเสียงและแสง ที่ซึ่งสิ่งของทุกชิ้นดูคล้ายจะมีชีวิตเป็นของตัวเอง ผู้ชมจะถูกเชื้อเชิญเข้าไปในการเดินทางครั้งนี้ผ่านการเคลื่อนไหวคล้ายกายกรรม เสียง และการสัมผัส ถ่ายทอดผ่านอารมณ์ขัน บทละคร แสงสี และดนตรี 

“…And The Ideas Soar” เป็นการแสดงละครกายกรรมที่สิ่งของเพียงไม่กี่ชิ้นจะรับบทนำของเรื่อง และเหตุการณ์ต่าง ๆ จะนำไปสู่สถานการณ์ที่ขบขันและเต็มไปด้วยจินตนาการที่ดึงดูดให้เราเข้าไปสัมผัสด้วย"
20240800016,OTHER WORLD : THE BLOX,อาเธอร์เวิลด์: เดอะ บล็อกส์,การเต้นร่วมสมัย,2024-08-10,2024-08-11,2024.0,30.0,"เมื่อก่อน เด็กๆ ก็มักจะเล่นสนุกกันนอกบ้าน แต่เมื่อมีของเล่นชิ้นเล็กๆ อย่างตัวต่อไม้หรือบล็อคไม้เข้ามาก็ทำให้เด็กๆ สามารถเล่นอย่างสร้างสรรค์ในบ้านได้ด้วย บล็อคไม้ถูกดีไซน์มาเพื่อส่งเสริมจินตนาการ ความคิดสร้างสรรค์ และการเรียนรู้ของเด็กๆ แบบไม่มีขีดจำกัด

การต่อบล็อคก็เหมือนกับการสร้างโลกใบเล็กๆ ในรูปแบบหนึ่ง แต่ใน Other World: The Blox ศิลปินจะหาวิธีสนุกๆ ในการปฏิสัมพันธ์กับบล็อคพิเศษที่แสนจะ “นุ่มนิ่ม” และใช้ร่างกายในการทำงานกับพื้นที่โดยรอบ ขนาดที่เปลี่ยนไปของบล็อคเมื่อเทียบกับขนาดร่างกายของเราส่งผลให้เราได้ลองมองโลกรอบๆ ตัวเราในมุมมองใหม่

 “Other World : The Blox” เป็นการแสดงเต้นที่ในตอนแรก BICT Fest ได้สร้างขึ้นสำหรับงานของ One Bangkok โดยมีที่มาจากผลงานอาเธอร์เวิลด์ ออน เดอะ มูฟ (2566) ที่เป็นผลงานสร้างสรรค์ของศิลปินไทย ภคมน เหมะจันทร์ และ คาเงะ มุลวิไล ซึ่งพัฒนามาจากคอนเซ็ปต์ของงาน อาเธอร์ เวิลด์ โดยศิลปินที่พำนักในเยอรมนี Alfredo Zinola และ Anne Helene ใน BICT Fest 2024 นี้ นักแสดงจะเล่นกับ Kitblox บล็อคนุ่มๆ หลากสีโดยการออกแบบของคุณญารินดา บุนนาค โดยความร่วมมือกับ MAPPA ที่ได้มาร่วมสร้างสรรค์สนามเด็กเล่นในงาน และส่งเสริมให้เด็กๆ และ ครอบครัวได้มาเล่นและปล่อยพลังจินตนาการด้วยกัน"
20240600010,แต่บแตบตะแล้บแตบแตบ,,ละครเด็ก,2024-06-05,2024-06-08,2024.0,,"ในโอกาสที่สมเด็จพระกนิษฐาธิราชเจ้า กรมสมเด็จพระเทพรัตนราชสุดา ฯ สยามบรมราชกุมารี ทรงเจริญพระชนมายุ 69 พรรษาในวันที่ 2 เมษายน 2567 คณะอักษรศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย ร่วมกับสมาคมนิสิตเก่าอักษรศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย ในพระราชูปถัมภ์ฯ จัดการแสดงละครเวทีเฉลิมพระเกียรติเรื่อง ""แต่บแตบตะแล้บแตบแตบ"" จากพระราชนิพนธ์นิทาน ระหว่างวันที่ 5 - 8 มิถุนายน 2567 ณ ศูนย์ศิลปการละครสดใส พันธุมโกมล ชั้น 6  อาคารมหาจักรีสิรินธร คณะอักษรศาสตร์ 

ในการนี้ คณะอักษรศาสตร์ ได้รับพระราชทานพระราชานุญาตเชิญพระราชนิพนธ์นิทาน 7 เรื่อง คือ เพลงดูควาย นิทานเรื่องเกาะ หลวงจีนสามรูป ศิลปินวาดไก่ ตาดีมือแป นิทานทาจิกีสถานเรื่อง นกคาฮา และนักดนตรีเถื่อน มาจัดแสดง 

โดยมีศาสตราจารย์พรรัตน์ ดำรุง เป็นผู้สร้างบทและกำกับการแสดง
อาจารย์สินนภา สารสาส ประพันธ์และกำกับดนตรี
บุญพงษ์ พานิช ร่วมสร้างสรรค์และกำกับการแสดง
เสงี่ยม เลิศจิรราตง ร่วมประพันธ์ดนตรีและควบคุมวง
และภาควิชาศิลปการละครเป็นผู้ผลิต

""แต่บแตบตะแล้บแตบแตบ"" จัดแสดงทั้งสิ้น 4 วัน วันละ 2 รอบ

5-8 มิ.ย. 67 10.00 น. และ 14.00 น.

เปิดให้ชมฟรี
*ขอสงวนสิทธิ์การสำรองที่นั่ง : ท่านละไม่เกิน 2 ที่นั่ง"
20240400016,ไอ้หัวกล่อง,Step out of the box,การอ่านบทละคร,2024-04-27,2024-04-28,2024.0,60.0,"“…เมื่อเวลาหมุนเร็วเกินไป จนบางทีทำให้ใครบางคนตามไม่ทัน การได้เป็นหนึ่งเดียวกับใครสักคนคงจะปลอดภัยมากพอเพื่อใครเขาหลบซ่อนตัว…”
เชิญรับชมการอ่านบทละคร (Play Reading) เรื่อง ไอ้หัวกล่อง (step out of the box) บทละครโดย สัจจาวุธ สุริยะดง 
ทั้งหมด 3 รอบการแสดง 
รอบละ 50 ที่นั่ง ระยะเวลาการอ่านบทละคร 60 นาที
วันที่ 27 เมษายน 15.00 น. และ 18.00 น.
วันที่ 28 เมษายน 15.00 น. 
***ณ Performing Arts Studio โรงละครขนาดเล็ก คณะศิลปกรรมศาสตร์ มหาวิทยาลัยขอนแก่น***
รับชมฟรี !

*** “บทละครเรื่องนี้เป็นส่วนหนึ่งของวิทยานิพนธ์ สาขาการเขียนบท หัวข้อการเขียนบทละครเพื่อส่งเสริมการยอมรับตนเองและความมั่นใจในวัยรุ่น ของสัจจาวุธ สุริยะดง  นิสิตในหลักสูตรอักษรศาสตรมหาบัณฑิต สาขาวิชาศิลปการละคร” *** 
#ไอ้หัวกล่อง2024
#stepoutofthebox2024
#dramaartschula"
20240800011,The Settlers (ผู้มาเยือน),,ละครหุ่น,2024-08-02,2024-08-04,2024.0,30.0,"The Settlers is a story about space creatures who try to find a planet to settle in. The search takes so long until they find a suitable planet which has another group of local creatures on it. The settlement starts, time passes, the number of the settlers grows, but, conversely, the locals gradually disappear. Until there are no more locals found on the planet, the settlers need to leave this planet to find another one that they can settle in, with an anxiety if they would ever find any planet they can really live on.

“Just another trip to find another planet to live…”"
